price,artist,cardFinish,colors,edhrecRank,edhrecSaltiness,gameAvailability,isReprint,layout,manaCost,manaValue,name,number,originalType,power,priceProvider,providerListing,rarity,setCode,supertypes,toughness,type,types
0.11210324763709353,335,2,30,25730.0,0.14,1,0,4,144,5.0,922,280,578,7,3,0,2,118,0,7,252,2
0.11210324763709353,335,2,30,25730.0,0.14,1,0,4,144,5.0,922,280,578,7,1,1,2,118,0,7,252,2
0.11210324763709353,335,2,30,25730.0,0.14,1,0,4,144,5.0,922,280,578,7,1,0,2,118,0,7,252,2
0.11210324763709353,335,2,30,25730.0,0.14,1,0,4,144,5.0,922,280,578,7,2,0,2,118,0,7,252,2
0.21610931584415746,326,2,0,17024.0,0.36,0,0,4,190,7.0,1036,51,578,9,0,0,2,118,0,8,411,2
0.21610931584415746,326,1,0,17024.0,0.36,0,0,4,190,7.0,1036,51,578,9,0,0,2,118,0,8,411,2
0.21610931584415746,326,2,0,17024.0,0.36,1,0,4,190,7.0,1036,51,578,9,3,0,2,118,0,8,411,2
0.21610931584415746,326,2,0,17024.0,0.36,1,0,4,190,7.0,1036,51,578,9,1,1,2,118,0,8,411,2
0.21610931584415746,326,2,0,17024.0,0.36,1,0,4,190,7.0,1036,51,578,9,1,0,2,118,0,8,411,2
0.21610931584415746,326,2,0,17024.0,0.36,1,0,4,190,7.0,1036,51,578,9,2,0,2,118,0,8,411,2
0.06235589494835546,151,2,30,22552.0,0.07,0,0,4,138,4.0,1047,322,578,6,0,0,2,118,0,5,233,2
0.06235589494835546,151,1,30,22552.0,0.07,0,0,4,138,4.0,1047,322,578,6,0,0,2,118,0,5,233,2
0.06235589494835546,151,2,30,22552.0,0.07,1,0,4,138,4.0,1047,322,578,6,3,0,2,118,0,5,233,2
0.06235589494835546,151,2,30,22552.0,0.07,1,0,4,138,4.0,1047,322,578,6,1,1,2,118,0,5,233,2
0.06235589494835546,151,2,30,22552.0,0.07,1,0,4,138,4.0,1047,322,578,6,1,0,2,118,0,5,233,2
0.06235589494835546,151,2,30,22552.0,0.07,1,0,4,138,4.0,1047,322,578,6,2,0,2,118,0,5,233,2
0.29218854252274434,165,2,28,11815.0,0.67,0,0,4,134,5.0,1125,666,578,11,0,0,2,118,0,10,368,2
0.29218854252274434,165,1,28,11815.0,0.67,0,0,4,134,5.0,1125,666,578,11,0,0,2,118,0,10,368,2
0.29218854252274434,165,2,28,11815.0,0.67,1,0,4,134,5.0,1125,666,578,11,3,0,2,118,0,10,368,2
0.29218854252274434,165,2,28,11815.0,0.67,1,0,4,134,5.0,1125,666,578,11,1,1,2,118,0,10,368,2
0.29218854252274434,165,2,28,11815.0,0.67,1,0,4,134,5.0,1125,666,578,11,1,0,2,118,0,10,368,2
0.29218854252274434,165,2,28,11815.0,0.67,1,0,4,134,5.0,1125,666,578,11,2,0,2,118,0,10,368,2
0.2383702737535528,29,2,24,14320.0,0.43,0,0,4,123,5.0,1324,122,578,7,0,0,2,118,0,7,284,2
0.2383702737535528,29,1,24,14320.0,0.43,0,0,4,123,5.0,1324,122,578,7,0,0,2,118,0,7,284,2
0.2383702737535528,29,2,24,14320.0,0.43,1,0,4,123,5.0,1324,122,578,7,1,1,2,118,0,7,284,2
0.22929860484074183,8,2,30,17531.0,0.4,0,0,4,178,5.0,1329,439,578,7,0,0,2,118,0,6,190,2
0.22929860484074183,8,1,30,17531.0,0.4,0,0,4,178,5.0,1329,439,578,7,0,0,2,118,0,6,190,2
0.22929860484074183,8,2,30,17531.0,0.4,1,0,4,178,5.0,1329,439,578,7,3,0,2,118,0,6,190,2
0.22929860484074183,8,2,30,17531.0,0.4,1,0,4,178,5.0,1329,439,578,7,1,1,2,118,0,6,190,2
0.22929860484074183,8,2,30,17531.0,0.4,1,0,4,178,5.0,1329,439,578,7,1,0,2,118,0,6,190,2
0.22929860484074183,8,2,30,17531.0,0.4,1,0,4,178,5.0,1329,439,578,7,2,0,2,118,0,6,190,2
0.07015023931007444,6,2,24,20051.0,0.08,0,0,4,167,6.0,702,17,578,0,0,0,2,186,0,0,258,2
0.07015023931007444,6,2,24,20051.0,0.08,1,0,4,167,6.0,702,17,578,0,3,0,2,186,0,0,258,2
0.07015023931007444,6,2,24,20051.0,0.08,1,0,4,167,6.0,702,17,578,0,1,1,2,186,0,0,258,2
0.07015023931007444,6,2,24,20051.0,0.08,1,0,4,167,6.0,702,17,578,0,2,0,2,186,0,0,258,2
0.30903326487919647,349,2,16,7867.0,0.78,0,0,4,245,2.0,258,143,578,6,0,0,2,166,0,5,141,2
0.11837454150941833,96,2,24,14706.0,0.15,0,0,4,22,3.0,1095,123,578,6,0,0,2,166,0,5,246,2
0.11837454150941833,96,1,24,14706.0,0.15,0,0,4,22,3.0,1095,123,578,6,0,0,2,166,0,5,246,2
0.11837454150941833,96,2,24,14706.0,0.15,1,0,4,22,3.0,1095,123,578,6,3,0,2,166,0,5,246,2
0.11837454150941833,96,2,24,14706.0,0.15,1,0,4,22,3.0,1095,123,578,6,1,1,2,166,0,5,246,2
0.11837454150941833,96,2,24,14706.0,0.15,1,0,4,22,3.0,1095,123,578,6,1,0,2,166,0,5,246,2
0.11837454150941833,96,2,24,14706.0,0.15,1,0,4,22,3.0,1095,123,578,6,2,0,2,166,0,5,246,2
0.07015023931007444,290,2,15,17562.0,0.08,0,0,4,139,5.0,1014,192,578,7,0,0,2,166,0,6,332,2
0.07015023931007444,290,1,15,17562.0,0.08,0,0,4,139,5.0,1014,192,578,7,0,0,2,166,0,6,332,2
0.07015023931007444,290,2,15,17562.0,0.08,1,0,4,139,5.0,1014,192,578,7,3,0,2,166,0,6,332,2
0.07015023931007444,290,2,15,17562.0,0.08,1,0,4,139,5.0,1014,192,578,7,1,0,2,166,0,6,332,2
0.07015023931007444,290,2,15,17562.0,0.08,1,0,4,139,5.0,1014,192,578,7,2,0,2,166,0,6,332,2
0.14708879750218634,351,2,1,14016.0,0.2,0,0,4,50,4.0,1252,196,578,7,0,0,2,166,0,6,258,2
0.14708879750218634,351,1,1,14016.0,0.2,0,0,4,50,4.0,1252,196,578,7,0,0,2,166,0,6,258,2
0.14708879750218634,351,2,1,14016.0,0.2,1,0,4,50,4.0,1252,196,578,7,3,0,2,166,0,6,258,2
0.14708879750218634,351,2,1,14016.0,0.2,1,0,4,50,4.0,1252,196,578,7,1,1,2,166,0,6,258,2
0.14708879750218634,351,2,1,14016.0,0.2,1,0,4,50,4.0,1252,196,578,7,1,0,2,166,0,6,258,2
0.14708879750218634,351,2,1,14016.0,0.2,1,0,4,50,4.0,1252,196,578,7,2,0,2,166,0,6,258,2
0.33900532079687445,351,2,4,6410.0,1.06,0,0,4,286,5.0,1076,36,578,11,0,0,2,163,0,10,374,2
0.33900532079687445,351,1,4,6410.0,1.06,0,0,4,286,5.0,1076,36,578,11,0,0,2,163,0,10,374,2
0.06235589494835546,387,2,28,15105.0,0.07,0,0,4,74,3.0,290,258,578,2,0,0,2,71,0,2,261,2
0.06235589494835546,387,1,28,15105.0,0.07,0,0,4,74,3.0,290,258,578,2,0,0,2,71,0,2,261,2
0.06235589494835546,387,2,28,15105.0,0.07,1,0,4,74,3.0,290,258,578,2,1,1,2,71,0,2,261,2
0.06235589494835546,387,2,28,15105.0,0.07,1,0,4,74,3.0,290,258,578,2,1,0,2,71,0,2,261,2
0.06235589494835546,104,2,16,11894.0,0.07,0,0,4,13,3.0,740,20,578,6,0,0,2,71,0,6,62,2
0.06235589494835546,104,1,16,11894.0,0.07,0,0,4,13,3.0,740,20,578,6,0,0,2,71,0,6,62,2
0.06235589494835546,104,2,16,11894.0,0.07,1,0,4,13,3.0,740,20,578,6,3,0,2,71,0,6,62,2
0.06235589494835546,104,2,16,11894.0,0.07,1,0,4,13,3.0,740,20,578,6,1,0,2,71,0,6,62,2
0.06235589494835546,104,2,16,11894.0,0.07,1,0,4,13,3.0,740,20,578,6,2,0,2,71,0,6,62,2
0.09897549964978954,299,2,28,8928.0,0.12,0,0,4,32,3.0,114,557,578,2,0,0,2,175,0,2,261,2
0.09897549964978954,299,1,28,8928.0,0.12,0,0,4,32,3.0,114,557,578,2,0,0,2,175,0,2,261,2
0.09897549964978954,299,2,28,8928.0,0.12,1,0,4,32,3.0,114,557,578,2,1,1,2,175,0,2,261,2
0.2643411142691245,104,2,16,13722.0,0.53,0,0,4,157,6.0,757,11,578,0,0,0,2,173,0,0,110,2
0.2643411142691245,104,1,16,13722.0,0.53,0,0,4,157,6.0,757,11,578,0,0,0,2,173,0,0,110,2
0.2643411142691245,104,2,16,13722.0,0.53,1,0,4,157,6.0,757,11,578,0,3,0,2,173,0,0,110,2
0.2643411142691245,104,2,16,13722.0,0.53,1,0,4,157,6.0,757,11,578,0,2,0,2,173,0,0,110,2
0.1672600253654253,299,2,30,15378.0,0.24,0,0,4,144,5.0,904,117,578,7,0,0,2,173,0,6,14,2
0.1672600253654253,299,1,30,15378.0,0.24,0,0,4,144,5.0,904,117,578,7,0,0,2,173,0,6,14,2
0.1672600253654253,299,2,30,15378.0,0.24,1,0,4,144,5.0,904,117,578,7,3,0,2,173,0,6,14,2
0.1672600253654253,299,2,30,15378.0,0.24,1,0,4,144,5.0,904,117,578,7,1,1,2,173,0,6,14,2
0.1672600253654253,299,2,30,15378.0,0.24,1,0,4,144,5.0,904,117,578,7,1,0,2,173,0,6,14,2
0.1672600253654253,299,2,30,15378.0,0.24,1,0,4,144,5.0,904,117,578,7,2,0,2,173,0,6,14,2
0.14167648431221566,290,2,28,16156.0,0.19,0,0,4,74,3.0,932,366,24,2,0,0,2,172,0,2,261,2
0.14167648431221566,290,1,28,16156.0,0.19,0,0,4,74,3.0,932,366,24,2,0,0,2,172,0,2,261,2
0.14167648431221566,290,2,28,16156.0,0.19,1,0,4,74,3.0,932,366,24,2,3,0,2,172,0,2,261,2
0.14167648431221566,290,2,28,16156.0,0.19,1,0,4,74,3.0,932,366,24,2,1,1,2,172,0,2,261,2
0.14167648431221566,290,2,28,16156.0,0.19,1,0,4,74,3.0,932,366,24,2,2,0,2,172,0,2,261,2
0.11837454150941833,113,2,24,3661.0,0.15,0,0,4,63,3.0,1090,132,12,2,0,0,2,123,0,2,172,2
0.11837454150941833,113,2,24,3661.0,0.15,1,0,4,63,3.0,1090,132,12,2,1,1,2,123,0,2,172,2
0.25717199502132615,154,2,30,15838.0,0.5,0,0,4,92,4.0,194,15,21,6,0,0,2,123,0,5,245,2
0.25717199502132615,154,1,30,15838.0,0.5,0,0,4,92,4.0,194,15,21,6,0,0,2,123,0,5,245,2
0.25717199502132615,154,2,30,15838.0,0.5,1,0,4,92,4.0,194,15,21,6,3,0,2,123,0,5,245,2
0.25717199502132615,154,2,30,15838.0,0.5,1,0,4,92,4.0,194,15,21,6,1,1,2,123,0,5,245,2
0.25717199502132615,154,2,30,15838.0,0.5,1,0,4,92,4.0,194,15,21,6,1,0,2,123,0,5,245,2
0.25717199502132615,154,2,30,15838.0,0.5,1,0,4,92,4.0,194,15,21,6,2,0,2,123,0,5,245,2
0.17195930690859157,278,2,0,10210.0,0.25,0,0,4,149,6.0,72,439,16,7,0,0,2,131,0,6,357,2
0.17195930690859157,278,1,0,10210.0,0.25,0,0,4,149,6.0,72,439,16,7,0,0,2,131,0,6,357,2
0.17195930690859157,278,2,0,10210.0,0.25,1,0,4,149,6.0,72,439,16,7,3,0,2,131,0,6,357,2
0.17195930690859157,278,2,0,10210.0,0.25,1,0,4,149,6.0,72,439,16,7,1,1,2,131,0,6,357,2
0.17195930690859157,278,2,0,10210.0,0.25,1,0,4,149,6.0,72,439,16,7,2,0,2,131,0,6,357,2
0.1936249714913812,441,2,30,14678.0,0.3,0,0,4,39,3.0,655,26,21,2,0,0,2,131,0,6,245,2
0.1936249714913812,441,1,30,14678.0,0.3,0,0,4,39,3.0,655,26,21,2,0,0,2,131,0,6,245,2
0.1936249714913812,441,2,30,14678.0,0.3,1,0,4,39,3.0,655,26,21,2,3,0,2,131,0,6,245,2
0.1936249714913812,441,2,30,14678.0,0.3,1,0,4,39,3.0,655,26,21,2,1,1,2,131,0,6,245,2
0.1936249714913812,441,2,30,14678.0,0.3,1,0,4,39,3.0,655,26,21,2,1,0,2,131,0,6,245,2
0.1936249714913812,441,2,30,14678.0,0.3,1,0,4,39,3.0,655,26,21,2,2,0,2,131,0,6,245,2
0.09210328369271921,247,2,0,17271.0,0.11,0,0,4,99,6.0,1264,616,16,10,0,0,2,131,0,7,354,2
0.09210328369271921,247,1,0,17271.0,0.11,0,0,4,99,6.0,1264,616,16,10,0,0,2,131,0,7,354,2
0.09210328369271921,247,2,0,17271.0,0.11,1,0,4,99,6.0,1264,616,16,10,3,0,2,131,0,7,354,2
0.09210328369271921,247,2,0,17271.0,0.11,1,0,4,99,6.0,1264,616,16,10,1,1,2,131,0,7,354,2
0.09210328369271921,247,2,0,17271.0,0.11,1,0,4,99,6.0,1264,616,16,10,1,0,2,131,0,7,354,2
0.09210328369271921,247,2,0,17271.0,0.11,1,0,4,99,6.0,1264,616,16,10,2,0,2,131,0,7,354,2
0.2869021553042503,61,2,0,19340.0,0.64,0,0,4,98,5.0,401,573,23,7,0,0,2,143,0,6,205,2
0.2869021553042503,61,1,0,19340.0,0.64,0,0,4,98,5.0,401,573,23,7,0,0,2,143,0,6,205,2
0.2869021553042503,61,2,0,19340.0,0.64,1,0,4,98,5.0,401,573,23,7,3,0,2,143,0,6,205,2
0.2869021553042503,61,2,0,19340.0,0.64,1,0,4,98,5.0,401,573,23,7,1,0,2,143,0,6,205,2
0.2869021553042503,61,2,0,19340.0,0.64,1,0,4,98,5.0,401,573,23,7,2,0,2,143,0,6,205,2
0.2731779333973213,61,2,24,22609.0,0.57,0,0,4,123,5.0,640,666,23,7,0,0,2,143,0,6,254,2
0.2731779333973213,61,1,24,22609.0,0.57,0,0,4,123,5.0,640,666,23,7,0,0,2,143,0,6,254,2
0.2731779333973213,61,2,24,22609.0,0.57,1,0,4,123,5.0,640,666,23,7,3,0,2,143,0,6,254,2
0.2731779333973213,61,2,24,22609.0,0.57,1,0,4,123,5.0,640,666,23,7,1,0,2,143,0,6,254,2
0.2731779333973213,61,2,24,22609.0,0.57,1,0,4,123,5.0,640,666,23,7,2,0,2,143,0,6,254,2
0.17195930690859157,61,2,30,16999.0,0.25,0,0,4,144,5.0,688,37,23,7,0,0,2,143,0,6,254,2
0.17195930690859157,61,1,30,16999.0,0.25,0,0,4,144,5.0,688,37,23,7,0,0,2,143,0,6,254,2
0.17195930690859157,61,2,30,16999.0,0.25,1,0,4,144,5.0,688,37,23,7,3,0,2,143,0,6,254,2
0.17195930690859157,61,2,30,16999.0,0.25,1,0,4,144,5.0,688,37,23,7,1,0,2,143,0,6,254,2
0.17195930690859157,61,2,30,16999.0,0.25,1,0,4,144,5.0,688,37,23,7,2,0,2,143,0,6,254,2
0.21610931584415746,290,2,16,13527.0,0.36,0,0,4,108,5.0,518,21,23,7,0,0,2,143,0,6,254,2
0.21610931584415746,290,1,16,13527.0,0.36,0,0,4,108,5.0,518,21,23,7,0,0,2,143,0,6,254,2
0.21610931584415746,290,2,16,13527.0,0.36,1,0,4,108,5.0,518,21,23,7,3,0,2,143,0,6,254,2
0.21610931584415746,290,2,16,13527.0,0.36,1,0,4,108,5.0,518,21,23,7,1,0,2,143,0,6,254,2
0.21610931584415746,290,2,16,13527.0,0.36,1,0,4,108,5.0,518,21,23,7,2,0,2,143,0,6,254,2
0.2710417045271831,278,2,28,19556.0,0.56,0,0,4,134,5.0,25,202,23,7,0,0,2,143,0,6,254,2
0.2710417045271831,278,1,28,19556.0,0.56,0,0,4,134,5.0,25,202,23,7,0,0,2,143,0,6,254,2
0.2710417045271831,278,2,28,19556.0,0.56,1,0,4,134,5.0,25,202,23,7,3,0,2,143,0,6,254,2
0.2710417045271831,278,2,28,19556.0,0.56,1,0,4,134,5.0,25,202,23,7,1,1,2,143,0,6,254,2
0.2710417045271831,278,2,28,19556.0,0.56,1,0,4,134,5.0,25,202,23,7,1,0,2,143,0,6,254,2
0.2710417045271831,278,2,28,19556.0,0.56,1,0,4,134,5.0,25,202,23,7,2,0,2,143,0,6,254,2
0.1936249714913812,275,2,29,12824.0,0.3,0,0,4,88,4.0,548,175,16,6,0,0,2,88,0,5,45,2
0.1936249714913812,275,1,29,12824.0,0.3,0,0,4,88,4.0,548,175,16,6,0,0,2,88,0,5,45,2
0.1936249714913812,275,2,29,12824.0,0.3,1,0,4,88,4.0,548,175,16,6,3,0,2,88,0,5,45,2
0.1936249714913812,275,2,29,12824.0,0.3,1,0,4,88,4.0,548,175,16,6,1,1,2,88,0,5,45,2
0.1936249714913812,275,2,29,12824.0,0.3,1,0,4,88,4.0,548,175,16,6,2,0,2,88,0,5,45,2
0.19762057666109098,108,2,28,16166.0,0.31,0,0,4,79,4.0,137,406,16,7,0,0,2,88,0,6,261,2
0.19762057666109098,108,1,28,16166.0,0.31,0,0,4,79,4.0,137,406,16,7,0,0,2,88,0,6,261,2
0.19762057666109098,108,2,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,3,0,2,88,0,6,261,2
0.19762057666109098,108,2,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,1,1,2,88,0,6,261,2
0.19762057666109098,108,2,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,1,0,2,88,0,6,261,2
0.19762057666109098,108,2,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,2,0,2,88,0,6,261,2
0.15745927618792568,290,2,30,3285.0,0.22,0,0,4,226,9.0,940,258,0,8,0,0,2,88,0,9,14,2
0.15745927618792568,290,1,30,3285.0,0.22,0,0,4,226,9.0,940,258,0,8,0,0,2,88,0,9,14,2
0.15745927618792568,290,2,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,3,0,2,88,0,9,14,2
0.15745927618792568,290,2,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,1,1,2,88,0,9,14,2
0.15745927618792568,290,2,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,1,0,2,88,0,9,14,2
0.15745927618792568,290,2,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,2,0,2,88,0,9,14,2
0.18530797826097511,278,2,16,8435.0,0.28,0,0,4,158,7.0,750,115,16,0,0,0,2,88,0,0,110,2
0.18530797826097511,278,1,16,8435.0,0.28,0,0,4,158,7.0,750,115,16,0,0,0,2,88,0,0,110,2
0.18530797826097511,278,2,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,3,0,2,88,0,0,110,2
0.18530797826097511,278,2,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,1,1,2,88,0,0,110,2
0.18530797826097511,278,2,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,1,0,2,88,0,0,110,2
0.18530797826097511,278,2,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,2,0,2,88,0,0,110,2
0.11210324763709353,278,2,2,18118.0,0.14,0,0,4,106,6.0,221,164,7,10,0,0,2,88,0,9,84,2
0.11210324763709353,278,1,2,18118.0,0.14,0,0,4,106,6.0,221,164,7,10,0,0,2,88,0,9,84,2
0.11210324763709353,278,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,3,0,2,88,0,9,84,2
0.11210324763709353,278,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,1,1,2,88,0,9,84,2
0.11210324763709353,278,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,1,0,2,88,0,9,84,2
0.11210324763709353,278,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,2,0,2,88,0,9,84,2
0.3076491081360385,339,2,23,4156.0,0.77,0,0,4,60,4.0,180,157,16,6,0,0,2,88,0,5,252,2
0.3076491081360385,339,1,23,4156.0,0.77,0,0,4,60,4.0,180,157,16,6,0,0,2,88,0,5,252,2
0.19762057666109098,341,2,30,21049.0,0.31,0,0,4,144,5.0,80,333,6,6,0,0,2,88,0,6,222,2
0.19762057666109098,341,1,30,21049.0,0.31,0,0,4,144,5.0,80,333,6,6,0,0,2,88,0,6,222,2
0.19762057666109098,341,2,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,3,0,2,88,0,6,222,2
0.19762057666109098,341,2,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,1,1,2,88,0,6,222,2
0.19762057666109098,341,2,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,1,0,2,88,0,6,222,2
0.19762057666109098,341,2,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,2,0,2,88,0,6,222,2
0.3180144236994251,108,2,14,17194.0,0.85,0,0,4,142,6.0,250,165,7,10,0,0,2,88,0,9,84,2
0.3180144236994251,108,1,14,17194.0,0.85,0,0,4,142,6.0,250,165,7,10,0,0,2,88,0,9,84,2
0.3180144236994251,108,2,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,3,0,2,88,0,9,84,2
0.3180144236994251,108,2,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,1,1,2,88,0,9,84,2
0.3180144236994251,108,2,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,1,0,2,88,0,9,84,2
0.3180144236994251,108,2,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,2,0,2,88,0,9,84,2
0.31680300891912044,326,2,10,10064.0,0.84,0,0,4,131,6.0,208,163,7,10,0,0,2,88,0,9,84,2
0.31680300891912044,326,1,10,10064.0,0.84,0,0,4,131,6.0,208,163,7,10,0,0,2,88,0,9,84,2
0.31680300891912044,326,2,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,3,0,2,88,0,9,84,2
0.31680300891912044,326,2,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,1,1,2,88,0,9,84,2
0.31680300891912044,326,2,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,1,0,2,88,0,9,84,2
0.31680300891912044,326,2,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,2,0,2,88,0,9,84,2
0.10563946402098223,108,2,29,3267.0,0.13,0,0,4,36,3.0,431,170,16,2,0,0,2,88,0,5,213,2
0.10563946402098223,108,1,29,3267.0,0.13,0,0,4,36,3.0,431,170,16,2,0,0,2,88,0,5,213,2
0.10563946402098223,108,2,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,3,0,2,88,0,5,213,2
0.10563946402098223,108,2,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,1,1,2,88,0,5,213,2
0.10563946402098223,108,2,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,1,0,2,88,0,5,213,2
0.10563946402098223,108,2,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,2,0,2,88,0,5,213,2
0.13610512876939043,68,2,20,11411.0,0.18,0,0,4,122,6.0,959,188,7,10,0,0,2,88,0,9,84,2
0.13610512876939043,68,1,20,11411.0,0.18,0,0,4,122,6.0,959,188,7,10,0,0,2,88,0,9,84,2
0.13610512876939043,68,2,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,3,0,2,88,0,9,84,2
0.13610512876939043,68,2,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,1,1,2,88,0,9,84,2
0.13610512876939043,68,2,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,1,0,2,88,0,9,84,2
0.13610512876939043,68,2,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,2,0,2,88,0,9,84,2
0.11210324763709353,81,2,22,17343.0,0.14,0,0,4,116,6.0,1208,203,7,10,0,0,2,88,0,9,84,2
0.11210324763709353,81,1,22,17343.0,0.14,0,0,4,116,6.0,1208,203,7,10,0,0,2,88,0,9,84,2
0.11210324763709353,81,2,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,3,0,2,88,0,9,84,2
0.11210324763709353,81,2,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,1,1,2,88,0,9,84,2
0.11210324763709353,81,2,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,1,0,2,88,0,9,84,2
0.11210324763709353,81,2,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,2,0,2,88,0,9,84,2
0.35492123983811547,285,2,28,6980.0,1.29,0,0,4,134,5.0,277,472,16,2,0,0,2,88,0,6,291,2
0.35492123983811547,285,1,28,6980.0,1.29,0,0,4,134,5.0,277,472,16,2,0,0,2,88,0,6,291,2
0.35492123983811547,285,2,28,6980.0,1.29,1,0,4,134,5.0,277,472,16,2,1,1,2,88,0,6,291,2
0.17195930690859157,299,2,9,18728.0,0.25,0,0,4,193,7.0,1214,204,16,11,0,0,2,88,0,7,340,2
0.17195930690859157,299,1,9,18728.0,0.25,0,0,4,193,7.0,1214,204,16,11,0,0,2,88,0,7,340,2
0.17195930690859157,299,2,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,3,0,2,88,0,7,340,2
0.17195930690859157,299,2,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,1,1,2,88,0,7,340,2
0.17195930690859157,299,2,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,1,0,2,88,0,7,340,2
